gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
ERF,1.819,1.844,1.5119999999999998,5.0,1.43,0.628,1.83,1.36,4.272,0.91,1.466
ERG,0.992,1.195,0.963,4.5969999999999995,0.5710000000000001,0.0,0.0,0.6409999999999999,2.0469999999999997,0.0,0.0
ERGIC1,0.0,3.1180000000000003,0.831,4.518,0.8140000000000001,0.0,3.5660000000000003,0.887,0.8079999999999999,0.653,3.595
ERGIC2,1.129,1.65,0.0,5.0,1.406,0.614,5.0,0.9540000000000001,1.704,0.645,5.0
ERGIC3,0.7829999999999999,3.089,0.5489999999999999,2.355,0.629,0.0,3.714,0.835,1.006,0.52,4.192
ERH,1.99,2.056,1.3259999999999998,3.472,1.265,0.0,1.063,0.0,3.094,0.54,0.56
ERI1,1.81,1.4069999999999998,2.9219999999999997,5.0,1.524,0.188,1.215,0.948,1.5859999999999999,1.135,0.956
ERI2,0.685,0.0,0.636,3.198,1.7009999999999998,0.0,0.0,0.0,1.689,0.0,1.666
ERI3,0.83,0.89,0.777,3.01,0.623,0.0,0.727,0.6659999999999999,3.2960000000000003,0.39399999999999996,0.6890000000000001
ERICD,1.4380000000000002,1.187,1.264,1.347,1.391,0.0,0.579,0.0,1.229,0.0,0.608
ERICH1,0.0,0.0,0.0,3.429,1.422,0.0,0.0,0.0,1.344,0.0,0.0
ERICH2,0.0,0.0,0.0,2.156,0.0,0.0,0.0,0.0,0.75,0.0,0.0
ERICH3,0.0,0.0,0.5720000000000001,1.902,0.0,0.0,0.0,0.0,1.359,0.0,0.0
ERICH4,1.969,0.0,0.0,2.026,0.0,0.0,0.0,0.0,2.593,0.0,0.0
ERICH5,0.0,0.0,0.536,1.515,0.469,0.375,0.58,0.0,1.359,0.0,0.0
ERICH6,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.7240000000000001,1.3119999999999998,0.0,0.0
ERICH6B,0.619,0.0,0.0,1.781,0.0,0.0,0.0,0.708,1.547,0.0,0.0
ERLEC1,2.374,1.3319999999999999,1.0859999999999999,1.327,1.163,0.0,5.0,1.011,1.794,1.714,1.56
ERLIN1,2.269,1.32,0.835,0.9129999999999999,1.197,0.507,5.0,0.0,1.1540000000000001,0.78,1.229
ERLIN2,2.362,4.498,1.145,1.276,1.595,0.887,5.0,1.0070000000000001,4.48,1.0290000000000001,1.348
ERMAP,1.696,5.0,0.528,0.8140000000000001,0.625,0.43799999999999994,0.625,0.0,4.218999999999999,0.0,4.126
ERMARD,0.0,2.625,0.528,0.0,0.281,0.377,3.0,0.0,1.714,0.0,0.0
ERMN,4.129,0.858,3.594,3.3110000000000004,0.732,0.54,0.0,0.0,2.083,0.0,0.511
ERMP1,0.518,2.812,0.0,1.5619999999999998,0.0,0.996,3.471,0.0,0.0,0.0,0.0
ERN1,2.447,2.569,1.719,3.4,3.4210000000000003,1.72,5.0,1.3159999999999998,2.455,1.902,2.271
ERN2,1.712,1.986,1.745,2.245,1.631,0.562,3.898,1.31,3.33,1.3869999999999998,1.328
ERO1L,2.7569999999999997,1.327,1.141,1.5930000000000002,1.6369999999999998,0.917,5.0,0.512,1.624,1.004,1.2890000000000001
ERO1LB,1.945,0.6829999999999999,0.0,1.124,1.8359999999999999,0.0,5.0,0.0,2.3280000000000003,0.0,0.76
ERP27,1.715,1.4680000000000002,0.687,0.684,0.502,0.281,4.379,0.0,0.843,0.0,0.0
ERP29,3.2260000000000004,1.591,2.675,2.5610000000000004,1.6980000000000002,0.6659999999999999,5.0,1.239,1.656,1.18,1.767
ERP44,4.518,1.645,1.319,1.195,1.7619999999999998,0.992,5.0,0.867,1.6130000000000002,1.262,1.382
ERRFI1,1.662,4.28,1.415,4.156000000000001,1.632,0.0,1.1,1.06,4.588,1.198,0.0
ERV3-1,2.842,2.447,0.0,2.4530000000000003,1.4409999999999998,0.0,0.281,0.547,2.187,0.8109999999999999,0.0
ERVFRD-1,1.409,4.426,1.055,1.389,0.6609999999999999,0.0,0.815,0.773,0.8959999999999999,0.0,0.0
ERVH,0.0,0.0,0.0,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERVK-10,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERVK-24,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERVMER34-1,3.786,3.605,1.511,1.656,1.376,0.0,0.982,0.731,2.383,0.92,0.7340000000000001
ERVV-1,0.5589999999999999,0.7490000000000001,0.0,0.87,0.0,0.0,0.0,0.0,0.515,0.0,0.0
ERVV-2,0.0,0.8059999999999999,0.615,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERVW-1,2.43,4.578,2.141,2.513,1.8219999999999998,0.589,2.391,2.503,2.088,1.936,2.082
ESAM,2.975,4.7010000000000005,2.937,1.8219999999999998,1.607,0.281,1.198,0.836,1.585,1.195,0.531
ESCO1,0.0,0.0,1.5630000000000002,4.7330000000000005,0.8490000000000001,0.0,0.0,0.0,0.8109999999999999,0.0,0.0
ESCO2,1.9040000000000001,1.8159999999999998,1.903,4.6930000000000005,1.4809999999999999,0.0,1.541,1.6340000000000001,2.852,1.788,4.547
ESD,4.31,2.471,1.074,3.1919999999999997,1.459,1.4480000000000002,4.211,0.0,4.588,0.532,1.98
ESF1,4.175,0.579,0.0,4.625,0.0,0.0,0.0,0.0,1.641,0.7240000000000001,0.532
ESM1,5.0,1.5490000000000002,1.4909999999999999,1.624,1.272,0.0,1.0270000000000001,0.6940000000000001,1.314,0.792,0.72
ESPL1,1.426,3.327,5.0,5.0,1.206,0.0,1.045,0.9,4.46,0.847,1.028
ESPN,1.474,1.6780000000000002,4.455,3.1710000000000003,0.883,0.0,0.887,0.746,2.7460000000000004,0.5579999999999999,0.537
ESPNL,0.0,0.0,1.248,0.0,0.0,0.0,0.0,0.0,2.612,0.0,0.0
ESR1,3.0469999999999997,5.0,3.028,5.0,2.793,2.141,2.45,1.98,4.574,2.2030000000000003,5.0
ESR2,2.401,2.397,2.126,5.0,5.0,1.4980000000000002,1.8869999999999998,1.104,2.1,1.349,1.29
ESRG,0.515,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRP1,2.028,2.096,1.867,5.0,0.904,0.0,0.504,0.0,2.206,0.0,0.0
ESRP2,1.2570000000000001,1.649,1.57,5.0,0.6629999999999999,0.285,0.0,0.0,1.594,0.0,0.0
ESRRA,4.315,1.381,4.522,5.0,2.614,1.798,1.254,0.0,1.419,0.856,0.0
ESRRB,1.8430000000000002,1.824,1.655,4.774,1.642,0.831,0.9670000000000001,0.706,1.26,0.547,0.505
ESRRG,1.4769999999999999,1.297,1.4909999999999999,4.7669999999999995,2.043,1.472,1.222,0.0,1.065,0.0,0.0
ESX1,2.017,1.975,1.237,5.0,1.4340000000000002,0.0,1.383,1.732,2.364,2.2119999999999997,1.089
ESYT1,1.06,3.8810000000000002,1.411,1.8769999999999998,2.122,1.463,5.0,1.25,3.505,1.011,1.3619999999999999
ESYT2,0.963,5.0,1.347,1.986,1.839,1.2109999999999999,5.0,1.374,3.805,1.112,1.445
ESYT3,0.774,5.0,1.1,1.896,1.605,1.169,5.0,1.1520000000000001,2.415,0.9059999999999999,1.615
ETAA1,0.0,0.0,0.5870000000000001,5.0,0.0,0.0,0.0,0.0,2.7030000000000003,0.0,0.0
ETF1,1.11,1.273,1.111,2.536,1.401,1.804,1.236,0.62,4.394,0.76,0.9840000000000001
ETFA,1.5959999999999999,1.528,1.435,1.733,4.944,1.168,1.6030000000000002,1.013,1.984,1.682,1.663
ETFB,1.0070000000000001,1.037,1.13,1.2309999999999999,5.0,1.136,0.894,0.0,1.8969999999999998,0.0,0.899
ETFDH,0.758,0.932,0.635,1.2009999999999998,5.0,1.5319999999999998,1.188,0.0,2.401,0.78,0.0
ETHE1,1.182,1.1059999999999999,1.055,4.592,4.78,1.45,0.8959999999999999,0.0,2.165,0.519,0.0
ETNK1,1.05,4.707,0.9229999999999999,4.48,1.5759999999999998,1.044,1.354,0.0,4.685,0.0,0.557
ETNK2,0.7979999999999999,0.7340000000000001,0.0,0.94,0.8759999999999999,0.75,0.0,0.644,4.413,0.0,0.0
ETNPPL,0.71,0.805,0.95,2.1180000000000003,4.218999999999999,1.3980000000000001,0.0,0.0,1.875,0.0,0.0
ETS1,2.447,2.312,2.1519999999999997,4.881,1.807,1.189,1.546,1.375,3.5439999999999996,1.411,1.247
ETS2,2.115,4.382,1.806,5.0,1.5919999999999999,0.633,0.991,1.063,4.335,1.0490000000000002,0.591
ETV1,1.8319999999999999,1.82,1.982,4.542,1.213,0.0,1.052,0.6709999999999999,1.228,0.0,0.861
ETV2,1.558,1.3659999999999999,1.3359999999999999,5.0,0.588,0.0,0.0,0.0,2.0469999999999997,0.0,0.0
ETV3,2.364,1.551,1.578,4.669,1.6340000000000001,0.8490000000000001,0.9990000000000001,0.7879999999999999,2.251,0.732,0.852
ETV3L,0.0,0.0,0.0,3.2110000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV4,2.082,2.0,2.033,5.0,1.216,0.877,1.172,0.727,1.3,0.706,0.759
ETV5,2.122,3.18,1.786,5.0,1.327,0.0,1.4080000000000001,0.693,1.925,0.848,0.7290000000000001
ETV5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.0,0.0,0.0,0.0
ETV6,1.6869999999999998,2.549,1.896,5.0,1.253,0.0,0.9570000000000001,0.594,4.561,0.809,1.743
ETV7,1.357,1.368,1.137,5.0,0.8190000000000001,0.8759999999999999,0.852,0.536,2.278,0.0,0.0
EVA1A,2.9589999999999996,4.476,0.987,1.036,1.33,0.0,4.301,0.562,1.136,3.556,0.72
EVA1B,1.219,2.267,0.0,0.0,0.75,0.281,0.0,0.0,1.662,0.188,0.0
EVA1C,0.917,1.236,0.281,2.639,1.033,0.0,0.281,0.0,0.8440000000000001,0.0,1.5019999999999998
EVC,1.376,4.357,4.322,3.387,0.8540000000000001,0.0,0.866,0.5870000000000001,3.2760000000000002,0.0,0.627
EVC2,1.858,4.4110000000000005,3.594,4.342,2.358,0.0,1.871,0.528,1.08,0.0,1.328
EVI2A,2.158,2.8810000000000002,0.0,0.956,1.3869999999999998,0.0,0.469,0.0,0.0,0.6659999999999999,0.0
EVI2B,2.74,4.274,0.998,2.086,1.263,0.359,0.688,0.504,1.044,0.0,0.359
EVI5,1.126,1.251,5.0,5.0,0.0,0.0,0.745,1.383,5.0,0.738,2.515
EVI5L,0.0,0.0,0.0,2.767,0.0,0.0,0.0,0.0,2.496,0.0,0.0
EVL,1.581,1.7590000000000001,3.875,3.0589999999999997,0.986,0.0,0.759,0.997,4.705,0.7440000000000001,0.674
EVPL,4.356,5.0,5.0,3.279,1.619,0.23399999999999999,1.169,0.7040000000000001,4.506,0.828,1.014
EVPLL,1.065,2.738,1.6269999999999998,1.959,0.0,0.0,0.0,0.0,1.912,0.0,0.0
EVX1,1.3359999999999999,1.275,1.247,5.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0
EVX1-AS,0.0,0.0,0.0,1.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVX2,0.0,0.629,0.69,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWSAT1,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWSR1,1.926,3.8169999999999997,2.54,4.914,1.59,0.0,1.258,1.139,2.674,1.157,1.662
EXD1,0.628,0.0,0.0,2.2569999999999997,0.0,0.0,0.0,0.0,1.641,0.0,0.0
EXD2,1.703,0.0,1.714,3.665,5.0,0.281,0.759,0.0,0.375,0.0,0.5870000000000001
EXD3,0.982,0.7709999999999999,2.364,3.31,0.807,0.21899999999999997,0.0,0.0,2.199,0.0,0.0
EXO1,1.8430000000000002,4.336,2.096,5.0,2.239,0.642,1.3330000000000002,1.25,2.637,1.2009999999999998,1.288
EXO5,0.807,1.102,0.0,5.0,1.776,0.469,0.74,0.698,5.0,0.0,0.545
EXOC1,1.439,5.0,2.785,2.543,1.053,0.0,1.463,1.891,4.644,1.222,1.893
EXOC2,1.469,4.44,1.896,1.5330000000000001,1.8430000000000002,1.575,1.6469999999999998,2.117,4.64,1.485,2.025
EXOC3,1.482,3.364,1.999,3.2030000000000003,2.457,0.88,1.9340000000000002,2.108,4.613,1.3519999999999999,3.872
EXOC3L1,0.0,0.0,0.0,2.062,0.0,0.28300000000000003,0.0,0.0,1.547,0.0,0.0
EXOC3L2,0.7120000000000001,0.601,0.575,2.055,0.69,0.0,0.0,0.6779999999999999,1.6880000000000002,0.0,0.0
EXOC3L4,0.0,0.606,0.736,2.156,0.0,0.0,0.0,0.0,1.547,0.0,0.642
EXOC4,1.3619999999999999,4.446000000000001,2.035,4.379,0.9840000000000001,0.0,1.524,2.035,4.544,1.3519999999999999,2.088
EXOC5,1.285,2.659,1.834,2.306,1.615,0.564,1.375,2.0340000000000003,4.648,1.113,1.9769999999999999
EXOC6,1.34,4.452,2.001,3.176,1.139,1.358,1.547,2.319,4.645,1.455,2.235
EXOC6B,0.0,1.122,0.813,1.516,0.0,0.828,0.0,0.92,2.1519999999999997,0.0,1.624
EXOC7,1.514,4.622,4.42,2.8689999999999998,0.981,0.721,1.574,2.198,4.7330000000000005,1.4669999999999999,3.008
EXOC8,1.254,4.463,1.875,1.61,1.38,1.25,1.422,5.0,4.678999999999999,1.371,2.005
EXOG,2.319,0.8440000000000001,0.542,3.61,4.727,0.0,1.102,0.0,1.159,0.469,0.281
EXOSC1,2.175,1.515,1.607,5.0,1.4880000000000002,0.0,1.0070000000000001,0.6859999999999999,4.55,0.8759999999999999,0.866
EXOSC10,2.569,1.054,1.4080000000000001,5.0,1.405,0.0,0.905,0.0,4.575,0.0,0.0
EXOSC2,2.088,0.626,0.925,5.0,0.672,0.0,0.77,0.0,4.4639999999999995,0.0,0.0
EXOSC3,2.157,0.586,1.103,5.0,1.78,0.0,0.6759999999999999,0.0,4.421,0.0,0.0
EXOSC4,2.4930000000000003,1.01,4.444,5.0,1.1179999999999999,1.729,0.6779999999999999,0.0,4.618,0.0,0.545
EXOSC5,2.41,1.469,0.927,4.599,1.0390000000000001,0.0,0.0,0.0,4.257,0.0,0.375
EXOSC6,1.9140000000000001,0.281,0.9520000000000001,4.43,1.355,0.6559999999999999,0.0,0.0,4.317,0.0,0.0
EXOSC7,2.0669999999999997,0.0,1.25,4.499,0.644,0.0,0.0,0.0,4.383,0.0,0.0
EXOSC8,2.248,0.8079999999999999,1.079,5.0,2.8289999999999997,0.0,0.985,0.0,4.482,0.0,0.0
EXOSC9,4.407,1.479,2.26,5.0,0.746,0.0,0.0,0.0,4.488,0.0,0.0
EXPH5,1.286,1.159,1.09,0.818,0.701,0.0,0.0,5.0,2.6719999999999997,1.1420000000000001,0.0
EXT1,2.679,1.932,1.68,1.9480000000000002,1.537,0.0,4.459,1.102,1.462,1.5730000000000002,4.586
EXT2,4.369,3.286,1.225,1.693,2.246,0.524,4.353,0.83,1.2670000000000001,1.149,4.479
EXTL1,1.9169999999999998,1.135,0.0,0.802,0.0,0.0,4.272,0.0,0.0,1.383,3.945
EXTL2,5.0,0.871,0.64,4.181,0.0,0.0,4.3260000000000005,0.0,4.0,1.443,1.8769999999999998
EXTL3,1.554,2.1109999999999998,1.005,1.382,1.321,0.868,4.302,0.7659999999999999,1.39,1.339,5.0
EYA1,1.7009999999999998,2.103,1.849,5.0,1.706,0.75,0.878,0.539,1.557,0.0,0.375
EYA2,2.1069999999999998,1.361,2.5580000000000003,4.489,2.548,0.0,0.0,0.0,4.532,0.281,0.0
EYA3,0.835,0.8440000000000001,4.485,5.0,0.524,0.0,0.0,0.0,1.547,0.0,0.0
EYA4,1.335,1.226,2.479,4.13,1.1320000000000001,0.0,0.622,0.0,1.886,0.0,0.0
EYS,4.631,2.9219999999999997,3.488,1.682,1.339,0.0,2.09,0.0,2.1319999999999997,0.0,0.0
EZH1,1.245,1.1440000000000001,1.1540000000000001,5.0,0.887,0.0,0.0,0.0,2.201,0.0,0.0
EZH2,2.325,2.5,2.432,5.0,2.0069999999999997,1.0979999999999999,1.5190000000000001,1.237,3.641,1.251,1.105
EZR,4.508,5.0,5.0,4.7010000000000005,1.921,1.3659999999999999,1.954,5.0,5.0,1.9380000000000002,1.8559999999999999
EZR-AS1,0.0,0.0,0.588,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evf1,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,5.0,4.444,1.8719999999999999,2.117,1.571,0.0,4.353,1.236,1.9969999999999999,1.31,4.288
F11,5.0,4.361000000000001,1.224,1.755,1.036,0.0,0.812,0.0,1.624,1.107,0.541
F11R,4.6160000000000005,4.789,3.258,2.041,1.416,0.281,1.8,1.916,1.935,1.585,1.412
F12,5.0,4.395,1.355,1.735,1.36,0.0,3.41,0.569,1.379,1.1840000000000002,0.623
F13A1,4.385,2.8,2.5,3.3480000000000003,1.2830000000000001,0.0,0.851,0.0,3.3280000000000003,0.847,0.0
F13B,4.7139999999999995,0.7829999999999999,0.884,0.94,0.8390000000000001,0.141,0.0,0.0,0.802,0.0,0.0
F2,5.0,4.515,2.3369999999999997,2.54,2.252,1.521,4.3660000000000005,1.314,3.451,2.031,4.283
F2R,4.552,5.0,2.272,2.083,1.6340000000000001,0.609,1.5959999999999999,5.0,2.154,1.82,4.243
F2RL1,2.013,5.0,1.391,1.624,1.047,0.0,0.899,5.0,1.4280000000000002,1.202,4.167
F2RL2,4.231,5.0,0.7809999999999999,0.8340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL3,4.261,5.0,0.838,1.128,0.769,0.0,1.219,0.0,4.1930000000000005,0.0,0.0
F3,4.777,4.609,2.34,2.615,2.093,2.8760000000000003,1.837,1.7369999999999999,3.2880000000000003,1.8730000000000002,1.2209999999999999
F5,4.599,4.293,1.317,1.4409999999999998,1.213,0.0,4.244,0.622,1.6,0.9309999999999999,2.503
F7,5.0,4.512,1.651,1.892,1.615,0.981,4.417,1.4180000000000001,2.404,1.321,4.342
F8,5.0,4.405,2.056,1.989,2.085,0.512,4.357,1.198,2.206,1.474,2.8360000000000003
F8A1,0.588,1.004,0.675,4.229,0.0,0.0,0.0,5.0,0.0,0.542,0.0
F8A2,0.6779999999999999,1.189,1.409,4.24,0.8059999999999999,0.0,0.782,5.0,0.8290000000000001,1.278,1.101
F8A3,0.5670000000000001,1.0,0.653,4.23,0.0,0.0,0.0,5.0,0.0,0.0,0.0
F9,5.0,4.485,1.527,2.009,1.395,0.0,4.402,1.475,1.9709999999999999,1.6909999999999998,4.253
FA2H,1.318,2.023,1.168,1.757,2.6319999999999997,1.578,4.43,1.168,1.827,1.489,1.186
FAAH,3.182,2.79,3.551,2.125,1.8769999999999998,2.136,4.349,0.752,1.79,1.8030000000000002,0.852
FAAH2,1.7530000000000001,0.9159999999999999,1.486,2.1590000000000003,0.823,1.771,1.62,0.0,1.038,1.22,1.2990000000000002
FABP1,4.4639999999999995,2.095,1.716,4.484,2.261,4.532,1.921,0.997,4.752,1.54,1.2790000000000001
FABP12,0.8029999999999999,0.769,0.622,2.005,0.8390000000000001,1.204,0.6409999999999999,0.0,4.644,0.0,0.0
FABP2,2.177,3.27,3.0410000000000004,2.925,1.847,1.974,1.452,0.731,4.855,0.932,1.08
FABP3,4.428999999999999,2.063,2.523,2.283,2.7430000000000003,2.105,1.679,0.914,4.773,1.369,2.431
FABP4,4.518,2.273,2.228,4.541,2.49,2.678,2.064,1.238,4.855,1.469,1.01
FABP5,4.658,4.6,1.78,5.0,2.124,2.218,1.71,0.79,4.846,4.27,0.9470000000000001
FABP6,1.703,1.7790000000000001,1.492,2.445,2.5469999999999997,1.5859999999999999,1.956,0.8079999999999999,4.692,1.357,0.6509999999999999
FABP7,2.063,1.9509999999999998,2.52,4.177,1.784,1.5619999999999998,1.266,0.706,4.816,1.041,0.711
FABP9,1.321,1.3659999999999999,1.5130000000000001,2.5810000000000004,1.35,1.194,1.262,0.0,4.718,0.0,0.0
FADD,3.8989999999999996,5.0,2.144,4.238,2.9789999999999996,1.261,2.175,1.824,5.0,2.0780000000000003,2.48
FADS1,2.149,3.407,1.354,1.922,4.08,2.371,4.359,0.0,1.965,0.9840000000000001,0.736
FADS2,2.116,4.677,1.285,2.106,1.9980000000000002,3.023,4.394,0.5760000000000001,1.982,1.041,1.031
FADS3,1.587,3.167,0.863,2.425,1.324,2.595,3.5269999999999997,0.0,1.274,0.0,0.628
FADS6,0.0,2.625,0.0,0.0,0.0,2.747,0.188,0.0,0.188,0.0,0.0
FAF1,1.675,5.0,1.423,5.0,1.4280000000000002,0.0,4.2860000000000005,0.843,5.0,1.197,0.623
FAF2,4.218,1.129,1.129,2.843,1.304,1.31,4.433,0.8859999999999999,2.839,4.228,1.226
FAH,4.317,1.3940000000000001,1.906,1.999,2.008,1.381,1.421,0.519,4.462,0.951,0.84
FAHD1,0.8440000000000001,0.42200000000000004,0.625,4.538,5.0,0.0,0.0,0.0,5.0,0.0,0.8190000000000001
FAHD2A,0.0,0.0,0.0,0.0,2.438,0.0,0.5429999999999999,0.0,0.469,0.0,0.633
FAHD2B,0.0,0.0,0.0,0.0,2.531,0.0,0.0,0.0,0.375,0.0,0.0
FAIM,1.419,2.3819999999999997,0.767,1.854,1.7630000000000001,0.0,0.575,0.0,3.009,0.0,0.0
FAIM2,1.338,4.3839999999999995,2.685,1.5290000000000001,1.422,0.0,2.7960000000000003,0.909,1.412,0.889,2.64
FAIM3,3.716,2.7539999999999996,0.765,1.4469999999999998,1.149,0.6559999999999999,0.344,0.687,2.498,1.03,0.0
FALEC,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM101A,1.6980000000000002,1.452,3.483,1.827,0.0,0.0,0.0,0.0,1.109,0.0,0.0
FAM101B,2.418,1.929,3.9819999999999998,1.6280000000000001,0.0,0.0,0.0,0.0,1.936,0.0,0.0
FAM102A,0.0,0.634,0.7509999999999999,2.166,0.469,0.0,0.0,0.0,2.4419999999999997,0.0,0.0
FAM102B,0.281,1.4409999999999998,0.0,2.969,0.0,0.0,0.0,0.807,2.123,0.0,0.0
FAM103A1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.7730000000000001,0.0,0.0
FAM104A,0.281,0.0,0.0,3.222,0.0,0.0,0.0,0.0,2.678,0.0,0.0
FAM104B,0.0,0.0,0.0,3.784,0.281,0.0,0.0,0.0,0.0,0.0,0.0
FAM105A,0.773,1.158,0.0,3.964,0.6559999999999999,0.779,5.0,0.0,1.9080000000000001,0.0,0.188
FAM107A,1.212,5.0,5.0,5.0,0.6609999999999999,0.0,0.0,0.0,1.9480000000000002,0.0,0.0
FAM107B,2.06,2.055,2.0780000000000003,3.905,3.5980000000000003,1.224,1.7790000000000001,1.4809999999999999,1.9569999999999999,1.4340000000000002,1.945
FAM109A,0.7340000000000001,0.7959999999999999,0.7859999999999999,1.641,0.0,0.0,0.0,5.0,3.582,1.012,5.0
FAM109B,0.8440000000000001,0.0,0.0,1.266,0.0,0.0,0.0,5.0,3.3,0.546,5.0
FAM110A,0.281,0.0,3.2089999999999996,0.42200000000000004,1.875,0.266,0.0,0.0,0.391,0.0,0.0
FAM110B,0.281,0.0,3.3539999999999996,1.865,4.306,0.0,0.0,0.0,4.5089999999999995,0.0,0.0
FAM110C,0.0,0.0,3.2689999999999997,4.025,0.281,0.0,0.0,0.0,2.4219999999999997,0.0,0.0
FAM110D,0.281,0.0,0.0,2.438,0.17300000000000001,0.0,0.0,0.0,0.33799999999999997,0.0,0.0
FAM111A,0.5870000000000001,0.51,0.524,5.0,0.7070000000000001,0.0,0.0,0.0,2.01,0.0,0.0
FAM111B,0.0,0.0,1.8030000000000002,3.0839999999999996,0.531,0.0,0.0,0.0,2.591,0.0,0.0
FAM114A1,0.0,0.0,0.0,4.446000000000001,0.0,0.0,0.0,0.0,4.272,0.0,4.175
FAM114A2,0.0,0.0,0.0,1.008,0.0,0.0,0.562,0.51,2.177,0.0,0.0
FAM115A,0.0,5.0,0.0,2.4090000000000003,1.4409999999999998,0.469,0.0,0.0,1.359,0.0,0.0
FAM115C,0.0,5.0,0.6990000000000001,1.7209999999999999,0.684,0.281,0.0,0.0,2.069,0.0,0.0
FAM117A,0.188,0.0,0.0,2.67,1.921,0.45299999999999996,0.0,0.0,1.25,0.0,0.0
FAM117B,0.7290000000000001,0.0,1.411,2.347,0.0,0.0,0.0,0.0,1.734,0.0,0.0
FAM118A,0.094,1.781,1.402,2.21,0.094,0.0,0.0,0.0,1.859,0.094,0.094
FAM118B,0.32799999999999996,0.42200000000000004,2.097,3.4819999999999998,0.6559999999999999,0.469,0.0,0.0,2.56,0.0,0.0
FAM120A,0.78,3.283,1.038,4.015,0.7170000000000001,0.626,0.564,0.0,4.571000000000001,0.0,0.0
FAM120AOS,0.0,0.0,0.0,1.6880000000000002,0.0,0.0,0.0,0.0,1.5,0.0,0.0
FAM120B,1.034,2.4659999999999997,0.996,3.932,0.649,0.6559999999999999,0.755,1.589,2.372,0.968,0.141
FAM120C,0.601,0.799,0.539,4.327,0.0,0.9009999999999999,0.0,0.0,2.802,0.0,0.568
FAM122A,0.0,0.0,0.0,2.2969999999999997,0.0,0.0,0.0,0.0,1.594,0.0,0.0
FAM122B,0.0,0.0,0.0,3.409,0.0,0.0,0.0,0.0,1.594,0.0,0.0
FAM122C,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
FAM124A,0.0,0.0,0.0,2.719,0.0,0.0,0.0,0.0,1.547,0.0,0.0
FAM124B,0.0,0.515,0.0,4.474,4.0,0.359,0.0,0.0,1.453,0.0,0.0
FAM126A,1.046,5.0,1.085,1.4409999999999998,0.741,0.21,0.698,0.945,5.0,0.716,0.0
FAM126B,0.0,3.0,0.0,3.3,0.0,0.344,0.0,0.0,3.3,0.0,0.0
FAM127A,0.562,0.0,0.7140000000000001,1.183,1.3119999999999998,0.0,0.0,0.0,0.8909999999999999,0.0,0.0
FAM127B,0.0,0.0,0.0,0.8440000000000001,1.415,0.0,0.0,0.0,1.078,0.0,0.0
FAM127C,0.0,0.0,0.0,0.562,2.016,1.078,0.0,0.0,0.562,0.0,0.0
FAM129A,4.111000000000001,4.484,0.9009999999999999,2.4459999999999997,1.285,0.0,1.2819999999999998,0.0,4.548,0.0,0.0
FAM129B,4.147,4.481,2.167,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
FAM129C,0.557,0.894,0.722,1.031,0.75,0.306,0.0,0.0,0.75,0.0,0.0
FAM131A,2.438,0.0,0.0,2.005,0.0,0.0,0.0,0.0,0.561,0.375,0.0
FAM131B,0.0,0.612,0.58,4.648,0.0,0.0,0.0,0.0,4.574,0.0,0.0
FAM131C,0.75,0.0,1.5319999999999998,2.515,0.0,0.0,0.0,0.0,2.332,0.0,0.0
FAM132A,4.598,1.001,0.0,0.8740000000000001,0.638,0.0,0.88,0.0,0.0,0.0,0.375
FAM132B,4.546,1.263,0.0,1.122,2.289,0.0,1.155,0.872,2.005,1.452,0.469
FAM133A,0.647,1.04,1.043,2.985,1.9809999999999999,0.621,0.578,0.7070000000000001,1.0170000000000001,0.536,0.0
FAM133B,0.0,0.7929999999999999,0.0,2.623,1.5,0.0,0.0,0.0,0.0,0.0,0.0
FAM134A,1.95,3.04,2.114,0.61,0.628,0.0,0.578,0.0,1.6769999999999998,0.691,0.0
FAM134B,1.08,3.028,1.193,4.342,1.4580000000000002,1.361,4.4639999999999995,1.016,1.568,1.683,4.252
